#Angular Position. Run #7
#Time ( s )	Angular Position ( rad )
74.9500	0.014
74.9750	0.014
75.0000	0.014
75.0250	0.014
75.0500	0.014
75.0750	0.014
75.1000	0.014
75.1250	0.014
75.1500	0.014
75.1750	0.014
75.2000	0.014
75.2250	0.014
75.2500	0.014
75.2750	0.014
75.3000	0.014
75.3250	0.014
75.3500	0.014
75.3750	0.014
75.4000	0.014
75.4250	0.014
75.4500	0.014
75.4750	0.014
75.5000	0.014
75.5250	0.014
75.5500	0.014
75.5750	0.014
75.6000	0.014
75.6250	0.014
75.6500	0.014
75.6750	0.014
75.7000	0.014
75.7250	0.014
75.7500	0.014
75.7750	0.014
75.8000	0.014
75.8250	0.014
75.8500	0.014
75.8750	0.014
75.9000	0.014
75.9250	0.014
75.9500	0.014
75.9750	0.014
76.0000	0.014
76.0250	0.014
76.0500	0.014
76.0750	0.014
76.1000	0.014
76.1250	0.014
76.1500	0.014
76.1750	0.014
76.2000	0.014
76.2250	0.014
76.2500	0.014
76.2750	0.014
76.3000	0.014
76.3250	0.014
76.3500	0.014
76.3750	0.014
76.4000	0.014
76.4250	0.014
76.4500	0.014
76.4750	0.014
76.5000	0.014
76.5250	0.014
76.5500	0.014
76.5750	0.014
76.6000	0.014
76.6250	0.014
76.6500	0.014
76.6750	0.014
76.7000	0.014
76.7250	0.014
76.7500	0.014
76.7750	0.014
76.8000	0.014
76.8250	0.014
76.8500	0.014
76.8750	0.014
76.9000	0.014
76.9250	0.014
76.9500	0.014
76.9750	0.014
77.0000	0.014
77.0250	0.014
77.0500	0.014
77.0750	0.014
77.1000	0.014
77.1250	0.014
77.1500	0.014
77.1750	0.014
77.2000	0.014
77.2250	0.014
77.2500	0.014
77.2750	0.014
77.3000	0.014
77.3250	0.014
77.3500	0.014
77.3750	0.014
77.4000	0.014
77.4250	0.014
77.4500	0.014
77.4750	0.014
77.5000	0.014
77.5250	0.014
77.5500	0.014
77.5750	0.014
77.6000	0.014
77.6250	0.014
77.6500	0.014
77.6750	0.014
77.7000	0.014
77.7250	0.014
77.7500	0.014
77.7750	0.014
77.8000	0.014
77.8250	0.014
77.8500	0.014
77.8750	0.014
77.9000	0.014
77.9250	0.014
77.9500	0.014
77.9750	0.014
78.0000	0.014
78.0250	0.014
78.0500	0.014
78.0750	0.014
78.1000	0.014
78.1250	0.014
78.1500	0.014
78.1750	0.014
78.2000	0.014
78.2250	0.014
78.2500	0.014
78.2750	0.014
78.3000	0.014
78.3250	0.014
78.3500	0.014
78.3750	0.014
78.4000	0.014
78.4250	0.014
78.4500	0.014
78.4750	0.014
78.5000	0.014
78.5250	0.014
78.5500	0.014
78.5750	0.014
78.6000	0.014
78.6250	0.014
78.6500	0.014
78.6750	0.014
78.7000	0.014
